Wvlgth Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.2495E+04 .2730E-02 .3096E-04 .1849E-02 .2036E-02 .9399E-04 .2130E-02
.2500E+04 .6301E-02 .7624E-04 .4273E-02 .4700E-02 .2217E-03 .4922E-02
.2505E+04 .1326E-02 .1510E-04 .8986E-03 .9894E-03 .4544E-04 .1035E-02
.2510E+04 .2066E-02 .2386E-04 .1400E-02 .1541E-02 .7066E-04 .1611E-02
.2515E+04 .4958E-03 .5126E-05 .3354E-03 .3698E-03 .1626E-04 .3861E-03
.2520E+04 .3109E-03 .2450E-05 .2095E-03 .2319E-03 .9365E-05 .2413E-03
.2525E+04 .3188E-04 .2540E-06 .2149E-04 .2378E-04 .9563E-06 .2473E-04
.2530E+04 .3964E-06 .1361E-08 .2654E-06 .2957E-06 .1002E-07 .3057E-06
.2535E+04 .8872E-07 .2352E-09 .5933E-07 .6618E-07 .2154E-08 .6833E-07
.2540E+04 .2716E-06 .8493E-09 .1818E-06 .2026E-06 .6666E-08 .2093E-06
.2545E+04 .3783E-10 .6383E-13 .2526E-10 .2822E-10 .8662E-12 .2908E-10
.2550E+04 .6548E-12 .9115E-15 .4370E-12 .4884E-12 .1466E-13 .5030E-12
.2555E+04 .1787E-08 .3396E-11 .1194E-08 .1333E-08 .4055E-10 .1374E-08
.2560E+04 .2359E-09 .5222E-12 .1577E-09 .1760E-09 .5378E-11 .1814E-09
.2565E+04 .7697E-13 .6915E-16 .5134E-13 .5741E-13 .1638E-14 .5905E-13
.2570E+04 .1510E-17 .3406E-21 .1006E-17 .1127E-17 .3082E-19 .1157E-17
.2575E+04 .2715E-25 .7092E-30 .1809E-25 .2025E-25 .5695E-27 .2082E-25
.2580E+04 .1256E-20 .8180E-25 .8366E-21 .9368E-21 .2490E-22 .9617E-21
.2585E+04 .5623E-32 .1953E-37 .3745E-32 .4194E-32 .1154E-33 .4309E-32
.2590E+04 .4785E-29 .2900E-34 .3187E-29 .3569E-29 .9715E-31 .3666E-29
.2595E+04 .4076E-29 .1877E-33 .2715E-29 .3040E-29 .8203E-31 .3122E-29
.2600E+04 .1698E-26 .1900E-31 .1131E-26 .1266E-26 .3374E-28 .1300E-26
.2605E+04 .3738E-30 .7271E-35 .2490E-30 .2788E-30 .7350E-32 .2862E-30
.2610E+04 .9882E-32 .3585E-37 .6582E-32 .7371E-32 .1920E-33 .7563E-32
.2615E+04 .4328E-34 .1057E-39 .2883E-34 .3228E-34 .8316E-36 .3312E-34
.2620E+04 .3851E-25 .2070E-29 .2565E-25 .2873E-25 .7335E-27 .2946E-25
.2625E+04 .4068E-27 .2903E-32 .2710E-27 .3035E-27 .7641E-29 .3111E-27
.2630E+04 .1752E-42 .0000E+00 .1163E-42 .1303E-42 .2803E-44 .1331E-42
.2635E+04 .8845E-15 .4172E-18 .5896E-15 .6597E-15 .1588E-16 .6756E-15
.2640E+04 .1498E-15 .4711E-19 .9983E-16 .1117E-15 .2635E-17 .1144E-15
.2645E+04 .1045E-17 .1823E-21 .6963E-18 .7795E-18 .1802E-19 .7975E-18
.2650E+04 .2151E-18 .2370E-22 .1433E-18 .1604E-18 .3650E-20 .1641E-18
.2655E+04 .4752E-26 .6990E-31 .3165E-26 .3545E-26 .8309E-28 .3628E-26
.2660E+04 .1490E-22 .1109E-26 .9928E-23 .1112E-22 .2462E-24 .1136E-22
.2665E+04 .2488E-33 .1729E-38 .1657E-33 .1855E-33 .4240E-35 .1898E-33
.2670E+04 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00
.2675E+04 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00
.2680E+04 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00
.2685E+04 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00
.2690E+04 .2815E-29 .8562E-35 .1875E-29 .2100E-29 .4491E-31 .2145E-29
.2695E+04 .1977E-29 .1836E-34 .1317E-29 .1475E-29 .3112E-31 .1506E-29
.2700E+04 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00 .0000E+00
.2705E+04 .7659E-41 .0000E+00 .5102E-41 .5713E-41 .1177E-42 .5831E-41
.2710E+04 .2257E-31 .1186E-36 .1503E-31 .1683E-31 .3404E-33 .1717E-31
.2715E+04 .3072E-26 .2143E-31 .2046E-26 .2291E-26 .4567E-28 .2337E-26
.2720E+04 .3475E-42 .0000E+00 .2312E-42 .2592E-42 .5605E-44 .2648E-42
.2725E+04 .5240E-19 .1142E-22 .3491E-19 .3908E-19 .7318E-21 .3982E-19
.2730E+04 .4119E-19 .2113E-23 .2744E-19 .3073E-19 .5600E-21 .3129E-19
.2735E+04 .3147E-20 .2325E-24 .2096E-20 .2347E-20 .4220E-22 .2390E-20
.2740E+04 .3060E-23 .2923E-27 .2039E-23 .2283E-23 .4244E-25 .2325E-23
.2745E+04 .2269E-22 .1280E-26 .1512E-22 .1693E-22 .2945E-24 .1722E-22
.2750E+04 .5626E-27 .4639E-32 .3748E-27 .4197E-27 .7510E-29 .4272E-27
.2755E+04 .1853E-40 .0000E+00 .1234E-40 .1382E-40 .2424E-42 .1406E-40
.2760E+04 .1682E-43 .0000E+00 .1121E-43 .1261E-43 .0000E+00 .1261E-43
.2765E+04 .2560E-25 .6722E-30 .1705E-25 .1909E-25 .3254E-27 .1942E-25
.2770E+04 .2481E-22 .1141E-26 .1653E-22 .1851E-22 .2961E-24 .1880E-22
.2775E+04 .9598E-36 .1948E-42 .6393E-36 .7159E-36 .1176E-37 .7277E-36
.2780E+04 .2112E-31 .2626E-37 .1406E-31 .1575E-31 .2541E-33 .1600E-31
.2785E+04 .1321E-25 .2202E-30 .8798E-26 .9853E-26 .1563E-27 .1001E-25
.2790E+04 .1363E-15 .2552E-19 .9080E-16 .1017E-15 .1532E-17 .1032E-15
.2795E+04 .5062E-15 .8815E-19 .3372E-15 .3776E-15 .5578E-17 .3831E-15
.2800E+04 .2127E-11 .1810E-14 .1418E-11 .1586E-11 .2441E-13 .1611E-11
.2805E+04 .1020E-12 .9559E-16 .6801E-13 .7606E-13 .1158E-14 .7721E-13
.2810E+04 .5395E-09 .7591E-12 .3601E-09 .4024E-09 .6262E-11 .4087E-09
.2815E+04 .3740E-09 .5828E-12 .2497E-09 .2790E-09 .4319E-11 .2833E-09
.2820E+04 .2272E-10 .3225E-13 .1516E-10 .1694E-10 .2545E-12 .1720E-10
.2825E+04 .1314E-06 .3432E-09 .8788E-07 .9803E-07 .1599E-08 .9963E-07
.2830E+04 .3460E-05 .1394E-07 .2318E-05 .2581E-05 .4616E-07 .2627E-05
.2835E+04 .1638E-09 .2516E-12 .1093E-09 .1222E-09 .1751E-11 .1239E-09
.2840E+04 .1762E-06 .5877E-09 .1179E-06 .1314E-06 .2158E-08 .1336E-06
.2845E+04 .3662E-04 .2095E-06 .2460E-04 .2731E-04 .5262E-06 .2784E-04
.2850E+04 .1007E-05 .3778E-08 .6745E-06 .7512E-06 .1232E-07 .7635E-06
.2855E+04 .4025E-06 .2032E-08 .2701E-06 .3002E-06 .5351E-08 .3055E-06
.2860E+04 .2512E-04 .1458E-06 .1687E-04 .1873E-04 .3473E-06 .1908E-04
.2865E+04 .1562E-03 .1066E-05 .1051E-03 .1165E-03 .2282E-05 .1188E-03
.2870E+04 .5781E-05 .2742E-07 .3878E-05 .4312E-05 .7152E-07 .4384E-05
.2875E+04 .3583E-03 .2798E-05 .2415E-03 .2673E-03 .5430E-05 .2727E-03
.2880E+04 .2367E-03 .2004E-05 .1597E-03 .1765E-03 .3689E-05 .1802E-03
.2885E+04 .4277E-03 .3418E-05 .2883E-03 .3190E-03 .6377E-05 .3254E-03
.2890E+04 .1731E-03 .1472E-05 .1168E-03 .1291E-03 .2631E-05 .1317E-03
.2895E+04 .2421E-02 .2503E-04 .1637E-02 .1806E-02 .4062E-04 .1846E-02
.2900E+04 .8713E-03 .8430E-05 .5887E-03 .6499E-03 .1387E-04 .6637E-03
.2905E+04 .1040E-03 .8416E-06 .7013E-04 .7760E-04 .1474E-05 .7907E-04
.2910E+04 .1776E-02 .1823E-04 .1201E-02 .1325E-02 .2855E-04 .1354E-02
.2915E+04 .1232E-02 .1217E-04 .8326E-03 .9187E-03 .1908E-04 .9378E-03
.2920E+04 .2760E-02 .2962E-04 .1868E-02 .2059E-02 .4446E-04 .2103E-02
.2925E+04 .1047E-02 .1083E-04 .7085E-03 .7812E-03 .1625E-04 .7975E-03
.2930E+04 .5388E-02 .6217E-04 .3651E-02 .4019E-02 .8874E-04 .4108E-02
.2935E+04 .6127E-02 .7137E-04 .4152E-02 .4570E-02 .1003E-03 .4670E-02
.2940E+04 .1462E-02 .1518E-04 .9888E-03 .1090E-02 .2182E-04 .1112E-02
.2945E+04 .1437E-02 .1459E-04 .9716E-03 .1072E-02 .2082E-04 .1092E-02
.2950E+04 .4898E-02 .5616E-04 .3319E-02 .3654E-02 .7619E-04 .3730E-02
.2955E+04 .2359E-02 .2736E-04 .1598E-02 .1759E-02 .3650E-04 .1796E-02
.2960E+04 .4228E-02 .4930E-04 .2865E-02 .3154E-02 .6478E-04 .3218E-02
.2965E+04 .7084E-02 .8737E-04 .4806E-02 .5284E-02 .1117E-03 .5395E-02
.2970E+04 .3692E-03 .3727E-05 .2496E-03 .2754E-03 .4941E-05 .2803E-03
.2975E+04 .8258E-03 .8683E-05 .5587E-03 .6159E-03 .1121E-04 .6272E-03
.2980E+04 .1278E-02 .1351E-04 .8647E-03 .9532E-03 .1716E-04 .9704E-03
.2985E+04 .6548E-02 .8070E-04 .4442E-02 .4884E-02 .9914E-04 .4983E-02
.2990E+04 .9812E-02 .1278E-03 .6663E-02 .7319E-02 .1554E-03 .7474E-02
.2995E+04 .4074E-02 .4843E-04 .2762E-02 .3039E-02 .6011E-04 .3099E-02
.3000E+04 .7538E-02 .9576E-04 .5117E-02 .5623E-02 .1173E-03 .5740E-02
.3005E+04 .2712E-02 .3162E-04 .1838E-02 .2023E-02 .3941E-04 .2062E-02
.3010E+04 .6611E-02 .8425E-04 .4488E-02 .4931E-02 .1029E-03 .5034E-02
.3015E+04 .5201E-02 .6338E-04 .3527E-02 .3879E-02 .7803E-04 .3957E-02
.3020E+04 .6192E-03 .5961E-05 .4184E-03 .4619E-03 .7743E-05 .4696E-03
.3025E+04 .7172E-02 .9134E-04 .4869E-02 .5350E-02 .1113E-03 .5461E-02
.3030E+04 .5835E-02 .7325E-04 .3960E-02 .4352E-02 .8953E-04 .4442E-02
.3035E+04 .2495E-02 .2935E-04 .1691E-02 .1861E-02 .3638E-04 .1897E-02
.3040E+04 .2074E-02 .2394E-04 .1405E-02 .1547E-02 .2980E-04 .1577E-02
.3045E+04 .3854E-02 .4551E-04 .2612E-02 .2874E-02 .5647E-04 .2931E-02
.3050E+04 .1027E-02 .1131E-04 .6953E-03 .7660E-03 .1429E-04 .7803E-03
.3055E+04 .2932E-03 .2834E-05 .1981E-03 .2187E-03 .3703E-05 .2224E-03
.3060E+04 .6076E-02 .7717E-04 .4124E-02 .4532E-02 .9478E-04 .4627E-02
.3065E+04 .2895E-02 .3391E-04 .1962E-02 .2159E-02 .4240E-04 .2202E-02
.3070E+04 .1788E-02 .1974E-04 .1210E-02 .1333E-02 .2502E-04 .1358E-02
.3075E+04 .5823E-02 .7364E-04 .3952E-02 .4343E-02 .9059E-04 .4434E-02
.3080E+04 .3775E-02 .4664E-04 .2561E-02 .2816E-02 .5767E-04 .2873E-02
.3085E+04 .1700E-02 .1893E-04 .1151E-02 .1268E-02 .2398E-04 .1292E-02
.3090E+04 .2422E-02 .2757E-04 .1640E-02 .1806E-02 .3477E-04 .1841E-02
.3095E+04 .6717E-03 .6844E-05 .4543E-03 .5010E-03 .8872E-05 .5099E-03
.3100E+04 .4317E-02 .5370E-04 .2929E-02 .3220E-02 .6648E-04 .3287E-02
.3105E+04 .9448E-03 .1055E-04 .6398E-03 .7047E-03 .1340E-04 .7181E-03
.3110E+04 .8851E-03 .9037E-05 .5985E-03 .6602E-03 .1175E-04 .6719E-03
.3115E+04 .2334E-02 .2702E-04 .1581E-02 .1741E-02 .3410E-04 .1775E-02
.3120E+04 .9482E-02 .1248E-03 .6441E-02 .7073E-02 .1533E-03 .7226E-02
.3125E+04 .3088E-02 .3890E-04 .2096E-02 .2303E-02 .4818E-04 .2352E-02
.3130E+04 .5664E-02 .7501E-04 .3848E-02 .4225E-02 .9183E-04 .4317E-02
.3135E+04 .1108E-01 .1496E-03 .7529E-02 .8264E-02 .1822E-03 .8447E-02
.3140E+04 .3219E-02 .3988E-04 .2184E-02 .2401E-02 .4943E-04 .2451E-02
.3145E+04 .3135E-02 .3921E-04 .2127E-02 .2338E-02 .4860E-04 .2387E-02
.3150E+04 .6521E-02 .8536E-04 .4429E-02 .4864E-02 .1050E-03 .4969E-02
.3155E+04 .5413E-02 .7081E-04 .3676E-02 .4037E-02 .8726E-04 .4125E-02
.3160E+04 .8909E-02 .1192E-03 .6053E-02 .6645E-02 .1465E-03 .6792E-02
.3165E+04 .1388E-01 .1959E-03 .9443E-02 .1036E-01 .2384E-03 .1059E-01
.3170E+04 .1215E-01 .1702E-03 .8260E-02 .9059E-02 .2077E-03 .9267E-02
.3175E+04 .9024E-02 .1222E-03 .6133E-02 .6731E-02 .1504E-03 .6881E-02
.3180E+04 .1042E-01 .1450E-03 .7083E-02 .7770E-02 .1777E-03 .7948E-02
.3185E+04 .7972E-02 .1042E-03 .5414E-02 .5946E-02 .1295E-03 .6075E-02
.3190E+04 .4169E-02 .5417E-04 .2831E-02 .3110E-02 .6739E-04 .3177E-02
.3195E+04 .2661E-02 .3079E-04 .1803E-02 .1985E-02 .3935E-04 .2024E-02
.3200E+04 .4313E-03 .4278E-05 .2916E-03 .3217E-03 .5688E-05 .3274E-03
.3205E+04 .3134E-03 .2909E-05 .2117E-03 .2338E-03 .3944E-05 .2377E-03
.3210E+04 .1531E-03 .1380E-05 .1033E-03 .1142E-03 .1890E-05 .1161E-03
.3215E+04 .4920E-03 .4892E-05 .3326E-03 .3670E-03 .6523E-05 .3735E-03
.3220E+04 .1630E-02 .1812E-04 .1104E-02 .1216E-02 .2350E-04 .1239E-02
.3225E+04 .2229E-03 .2291E-05 .1508E-03 .1663E-03 .3030E-05 .1693E-03
.3230E+04 .3681E-03 .3765E-05 .2489E-03 .2746E-03 .4983E-05 .2796E-03
.3235E+04 .7202E-02 .9603E-04 .4893E-02 .5372E-02 .1191E-03 .5491E-02
.3240E+04 .3692E-02 .4478E-04 .2504E-02 .2754E-02 .5673E-04 .2811E-02
.3245E+04 .7994E-03 .9323E-05 .5418E-03 .5963E-03 .1193E-04 .6082E-03
.3250E+04 .2634E-02 .3273E-04 .1787E-02 .1965E-02 .4126E-04 .2006E-02
.3255E+04 .9748E-02 .1345E-03 .6628E-02 .7271E-02 .1657E-03 .7437E-02
.3260E+04 .1311E-02 .1512E-04 .8886E-03 .9782E-03 .1941E-04 .9976E-03
.3265E+04 .2514E-02 .3079E-04 .1705E-02 .1875E-02 .3896E-04 .1914E-02
.3270E+04 .1249E-02 .1480E-04 .8465E-03 .9314E-03 .1888E-04 .9503E-03
.3275E+04 .5784E-02 .8445E-04 .3937E-02 .4314E-02 .1028E-03 .4417E-02
.3280E+04 .2818E-02 .3681E-04 .1914E-02 .2102E-02 .4590E-04 .2148E-02
.3285E+04 .1096E-01 .1602E-03 .7460E-02 .8175E-02 .1950E-03 .8370E-02
.3290E+04 .8663E-02 .1235E-03 .5894E-02 .6462E-02 .1511E-03 .6613E-02
.3295E+04 .1256E-02 .1580E-04 .8521E-03 .9365E-03 .1985E-04 .9564E-03
.3300E+04 .1832E-02 .2380E-04 .1244E-02 .1367E-02 .2968E-04 .1396E-02
.3305E+04 .3862E-02 .5144E-04 .2624E-02 .2881E-02 .6379E-04 .2945E-02
.3310E+04 .3881E-02 .5055E-04 .2636E-02 .2895E-02 .6298E-04 .2958E-02
.3315E+04 .1971E-04 .1149E-06 .1324E-04 .1470E-04 .1822E-06 .1489E-04
.3320E+04 .6338E-04 .5247E-06 .4274E-04 .4727E-04 .7364E-06 .4801E-04
.3325E+04 .3528E-02 .4414E-04 .2394E-02 .2631E-02 .5551E-04 .2687E-02
.3330E+04 .4562E-02 .6370E-04 .3102E-02 .3403E-02 .7826E-04 .3481E-02
.3335E+04 .8979E-02 .1267E-03 .6108E-02 .6698E-02 .1554E-03 .6853E-02
.3340E+04 .3315E-02 .4453E-04 .2253E-02 .2473E-02 .5524E-04 .2528E-02
.3345E+04 .3478E-02 .4542E-04 .2362E-02 .2594E-02 .5686E-04 .2651E-02
.3350E+04 .7855E-02 .1116E-03 .5343E-02 .5859E-02 .1375E-03 .5996E-02
.3355E+04 .3487E-02 .4511E-04 .2367E-02 .2601E-02 .5693E-04 .2658E-02
.3360E+04 .5094E-02 .6974E-04 .3463E-02 .3800E-02 .8713E-04 .3887E-02
.3365E+04 .7069E-02 .1007E-03 .4809E-02 .5273E-02 .1275E-03 .5400E-02
.3370E+04 .3880E-02 .5018E-04 .2635E-02 .2894E-02 .6661E-04 .2961E-02
.3375E+04 .8192E-02 .1176E-03 .5574E-02 .6110E-02 .1552E-03 .6265E-02
.3380E+04 .5083E-02 .6778E-04 .3453E-02 .3791E-02 .9332E-04 .3885E-02
.3385E+04 .7293E-02 .1037E-03 .4961E-02 .5440E-02 .1401E-03 .5580E-02
.3390E+04 .9848E-02 .1423E-03 .6702E-02 .7346E-02 .1913E-03 .7537E-02
.3395E+04 .9416E-02 .1369E-03 .6409E-02 .7023E-02 .1837E-03 .7207E-02
.3400E+04 .1233E-01 .1855E-03 .8398E-02 .9197E-02 .2464E-03 .9443E-02
.3405E+04 .4465E-02 .5922E-04 .3033E-02 .3331E-02 .8089E-04 .3412E-02
.3410E+04 .6872E-02 .9864E-04 .4676E-02 .5126E-02 .1308E-03 .5256E-02
.3415E+04 .7286E-02 .1023E-03 .4955E-02 .5434E-02 .1355E-03 .5570E-02
.3420E+04 .1303E-01 .1986E-03 .8875E-02 .9716E-02 .2557E-03 .9972E-02
.3425E+04 .9952E-02 .1457E-03 .6775E-02 .7423E-02 .1885E-03 .7612E-02
.3430E+04 .8751E-02 .1259E-03 .5954E-02 .6527E-02 .1626E-03 .6690E-02
.3435E+04 .1132E-01 .1713E-03 .7711E-02 .8444E-02 .2173E-03 .8661E-02
.3440E+04 .8053E-02 .1150E-03 .5479E-02 .6007E-02 .1471E-03 .6154E-02
.3445E+04 .1107E-01 .1664E-03 .7538E-02 .8256E-02 .2107E-03 .8466E-02
.3450E+04 .1112E-01 .1672E-03 .7576E-02 .8297E-02 .2121E-03 .8509E-02
.3455E+04 .8233E-02 .1199E-03 .5603E-02 .6141E-02 .1536E-03 .6294E-02
.3460E+04 .1233E-01 .1890E-03 .8403E-02 .9198E-02 .2396E-03 .9438E-02
.3465E+04 .9827E-02 .1455E-03 .6691E-02 .7330E-02 .1887E-03 .7519E-02
.3470E+04 .1212E-01 .1862E-03 .8258E-02 .9039E-02 .2426E-03 .9282E-02
.3475E+04 .1083E-01 .1636E-03 .7379E-02 .8080E-02 .2171E-03 .8297E-02
.3480E+04 .1114E-01 .1691E-03 .7590E-02 .8310E-02 .2272E-03 .8537E-02
.3485E+04 .1194E-01 .1834E-03 .8134E-02 .8903E-02 .2437E-03 .9147E-02
.3490E+04 .1028E-01 .1546E-03 .7002E-02 .7668E-02 .2050E-03 .7873E-02
.3495E+04 .1212E-01 .1871E-03 .8263E-02 .9044E-02 .2446E-03 .9289E-02
.3500E+04 .1177E-01 .1811E-03 .8019E-02 .8778E-02 .2351E-03 .9013E-02
.3505E+04 .1169E-01 .1800E-03 .7967E-02 .8720E-02 .2339E-03 .8954E-02
.3510E+04 .1179E-01 .1820E-03 .8034E-02 .8793E-02 .2364E-03 .9029E-02
.3515E+04 .1125E-01 .1726E-03 .7665E-02 .8390E-02 .2248E-03 .8615E-02
.3520E+04 .1195E-01 .1854E-03 .8146E-02 .8914E-02 .2410E-03 .9155E-02
.3525E+04 .1122E-01 .1728E-03 .7643E-02 .8366E-02 .2250E-03 .8591E-02
.3530E+04 .1097E-01 .1685E-03 .7472E-02 .8179E-02 .2196E-03 .8399E-02
.3535E+04 .9323E-02 .1400E-03 .6350E-02 .6954E-02 .1836E-03 .7138E-02
.3540E+04 .8897E-02 .1330E-03 .6059E-02 .6636E-02 .1746E-03 .6811E-02
.3545E+04 .9401E-02 .1415E-03 .6403E-02 .7012E-02 .1856E-03 .7197E-02
.3550E+04 .1036E-01 .1588E-03 .7061E-02 .7729E-02 .2075E-03 .7937E-02
.3555E+04 .8855E-02 .1331E-03 .6031E-02 .6605E-02 .1749E-03 .6780E-02
.3560E+04 .1065E-01 .1643E-03 .7261E-02 .7947E-02 .2145E-03 .8162E-02
.3565E+04 .1074E-01 .1659E-03 .7320E-02 .8012E-02 .2168E-03 .8229E-02
.3570E+04 .8158E-02 .1236E-03 .5557E-02 .6085E-02 .1625E-03 .6247E-02
.3575E+04 .8499E-02 .1293E-03 .5790E-02 .6339E-02 .1700E-03 .6509E-02
.3580E+04 .1006E-01 .1567E-03 .6861E-02 .7507E-02 .2051E-03 .7712E-02
.3585E+04 .9027E-02 .1374E-03 .6150E-02 .6733E-02 .1810E-03 .6914E-02
.3590E+04 .9277E-02 .1427E-03 .6322E-02 .6920E-02 .1878E-03 .7108E-02
.3595E+04 .9502E-02 .1468E-03 .6476E-02 .7088E-02 .1931E-03 .7281E-02
.3600E+04 .1011E-01 .1575E-03 .6889E-02 .7538E-02 .2069E-03 .7745E-02
.3605E+04 .1025E-01 .1597E-03 .6989E-02 .7647E-02 .2102E-03 .7857E-02
.3610E+04 .9313E-02 .1435E-03 .6347E-02 .6946E-02 .1897E-03 .7136E-02
.3615E+04 .9311E-02 .1442E-03 .6346E-02 .6945E-02 .1908E-03 .7136E-02
.3620E+04 .1145E-01 .1808E-03 .7809E-02 .8542E-02 .2384E-03 .8780E-02
.3625E+04 .1009E-01 .1565E-03 .6876E-02 .7525E-02 .2073E-03 .7732E-02
.3630E+04 .9800E-02 .1518E-03 .6679E-02 .7310E-02 .2014E-03 .7511E-02
.3635E+04 .1013E-01 .1573E-03 .6905E-02 .7557E-02 .2085E-03 .7765E-02
.3640E+04 .1132E-01 .1782E-03 .7718E-02 .8443E-02 .2355E-03 .8679E-02
.3645E+04 .1048E-01 .1630E-03 .7143E-02 .7817E-02 .2166E-03 .8033E-02
.3650E+04 .9979E-02 .1546E-03 .6801E-02 .7443E-02 .2061E-03 .7650E-02
.3655E+04 .1081E-01 .1695E-03 .7369E-02 .8063E-02 .2257E-03 .8289E-02
.3660E+04 .1073E-01 .1680E-03 .7317E-02 .8005E-02 .2243E-03 .8230E-02
.3665E+04 .1012E-01 .1569E-03 .6901E-02 .7552E-02 .2103E-03 .7762E-02
.3670E+04 .7724E-02 .1167E-03 .5262E-02 .5762E-02 .1576E-03 .5919E-02
.3675E+04 .4614E-02 .6535E-04 .3139E-02 .3442E-02 .9005E-04 .3532E-02
.3680E+04 .8089E-02 .1221E-03 .5510E-02 .6033E-02 .1654E-03 .6199E-02
.3685E+04 .9219E-02 .1415E-03 .6282E-02 .6876E-02 .1911E-03 .7067E-02
.3690E+04 .9519E-02 .1466E-03 .6487E-02 .7100E-02 .1981E-03 .7298E-02
.3695E+04 .9955E-02 .1547E-03 .6785E-02 .7425E-02 .2089E-03 .7634E-02
.3700E+04 .1072E-01 .1685E-03 .7308E-02 .7995E-02 .2271E-03 .8223E-02
.3705E+04 .1062E-01 .1665E-03 .7238E-02 .7918E-02 .2251E-03 .8144E-02
.3710E+04 .9215E-02 .1421E-03 .6280E-02 .6873E-02 .1936E-03 .7067E-02
.3715E+04 .9060E-02 .1397E-03 .6174E-02 .6758E-02 .1908E-03 .6948E-02
.3720E+04 .1021E-01 .1596E-03 .6962E-02 .7618E-02 .2177E-03 .7836E-02
.3725E+04 .1055E-01 .1655E-03 .7195E-02 .7872E-02 .2258E-03 .8098E-02
.3730E+04 .9114E-02 .1407E-03 .6212E-02 .6798E-02 .1931E-03 .6992E-02
.3735E+04 .8414E-02 .1287E-03 .5733E-02 .6276E-02 .1773E-03 .6454E-02
.3740E+04 .8677E-02 .1334E-03 .5913E-02 .6472E-02 .1838E-03 .6656E-02
.3745E+04 .1018E-01 .1593E-03 .6942E-02 .7596E-02 .2190E-03 .7815E-02
.3750E+04 .9144E-02 .1416E-03 .6232E-02 .6820E-02 .1958E-03 .7016E-02
.3755E+04 .8829E-02 .1362E-03 .6017E-02 .6586E-02 .1891E-03 .6775E-02
.3760E+04 .8682E-02 .1332E-03 .5916E-02 .6476E-02 .1857E-03 .6662E-02
.3765E+04 .8391E-02 .1287E-03 .5718E-02 .6259E-02 .1795E-03 .6438E-02
.3770E+04 .8965E-02 .1387E-03 .6110E-02 .6687E-02 .1931E-03 .6880E-02
.3775E+04 .8894E-02 .1375E-03 .6062E-02 .6634E-02 .1916E-03 .6826E-02
.3780E+04 .9422E-02 .1465E-03 .6422E-02 .7028E-02 .2039E-03 .7232E-02
.3785E+04 .8634E-02 .1327E-03 .5883E-02 .6440E-02 .1855E-03 .6625E-02
.3790E+04 .7586E-02 .1153E-03 .5168E-02 .5658E-02 .1619E-03 .5820E-02
.3795E+04 .8714E-02 .1346E-03 .5939E-02 .6500E-02 .1883E-03 .6688E-02
.3800E+04 .9733E-02 .1521E-03 .6635E-02 .7260E-02 .2123E-03 .7472E-02
.3805E+04 .9155E-02 .1421E-03 .6240E-02 .6828E-02 .1988E-03 .7027E-02
.3810E+04 .8056E-02 .1229E-03 .5488E-02 .6009E-02 .1731E-03 .6182E-02
.3815E+04 .7564E-02 .1150E-03 .5153E-02 .5642E-02 .1623E-03 .5804E-02
.3820E+04 .9522E-02 .1487E-03 .6491E-02 .7102E-02 .2084E-03 .7311E-02
.3825E+04 .9355E-02 .1457E-03 .6377E-02 .6978E-02 .2045E-03 .7182E-02
.3830E+04 .9450E-02 .1476E-03 .6442E-02 .7049E-02 .2070E-03 .7256E-02
.3835E+04 .7491E-02 .1135E-03 .5103E-02 .5588E-02 .1608E-03 .5748E-02
.3840E+04 .8840E-02 .1368E-03 .6025E-02 .6593E-02 .1927E-03 .6786E-02
.3845E+04 .8661E-02 .1336E-03 .5902E-02 .6460E-02 .1884E-03 .6649E-02
.3850E+04 .8701E-02 .1344E-03 .5930E-02 .6490E-02 .1894E-03 .6679E-02
.3855E+04 .8373E-02 .1287E-03 .5706E-02 .6246E-02 .1816E-03 .6427E-02
.3860E+04 .7867E-02 .1198E-03 .5360E-02 .5868E-02 .1695E-03 .6038E-02
.3865E+04 .8024E-02 .1225E-03 .5467E-02 .5985E-02 .1732E-03 .6158E-02
.3870E+04 .7306E-02 .1101E-03 .4976E-02 .5449E-02 .1563E-03 .5606E-02
.3875E+04 .6707E-02 .9967E-04 .4567E-02 .5003E-02 .1421E-03 .5145E-02
.3880E+04 .6500E-02 .9619E-04 .4426E-02 .4848E-02 .1374E-03 .4986E-02
.3885E+04 .6749E-02 .1005E-03 .4596E-02 .5034E-02 .1432E-03 .5177E-02
.3890E+04 .6847E-02 .1022E-03 .4663E-02 .5107E-02 .1455E-03 .5253E-02
.3895E+04 .7433E-02 .1124E-03 .5063E-02 .5544E-02 .1594E-03 .5704E-02
.3900E+04 .7814E-02 .1191E-03 .5324E-02 .5829E-02 .1685E-03 .5997E-02
.3905E+04 .7863E-02 .1200E-03 .5358E-02 .5865E-02 .1697E-03 .6035E-02
.3910E+04 .7106E-02 .1068E-03 .4840E-02 .5301E-02 .1518E-03 .5452E-02
