Wavelength (nm)	Abs. Coeff.	Band		fit (Bw)	a0 (Bw)	a1 (Bw)	a2  (Bw)		fit (Bm)	a0 (Bm)	a1 (Bm)	a2 (Bm)		fit (Bmw)	a0 (Bmw)	a1 (Bmw)	a2 (Bmw)		a1 (Bp)	a2 (Bp)	
542	0.00200708	2		1	0.13945	0.0015568	0.13336		1	0.44403	-0.0025671	0.39006		-1	0	0	0		0.108903	0
543	0.000707368	1		1	0.095038	0.0013965	0.084989		0	0	1.006379988	0.047214068		-1	0	0	0		0.15162	0.10165
544	0.001677891	2		1	0.052634	0.0018103	0.046593		1	0.43064	-0.0020495	0.37798		-1	0	0	0		0.127346	0
545	0.00119942	1		1	0.029827	0.0016283	0.020953		0	0	1.009721506	0.03889015		-1	0	0	0		0.22429	-0.35758
546	0.00221206	2		1	0.090202	-0.0003734	0.075225		1	0.46019	-0.0024667	0.40667		-1	0	0	0		0.205098	0
547	0.001157057	1		1	0.021171	0	0.0083564		0	0	1.0106186	0.037534232		-1	0	0	0		0.218243	0
548	0.000657156	1		1	0.22336	0.00049894	0.21105		1	0.80513	0	0.73796		-1	0	0	0		0.20677	0.72941
549	0.00040888	1		1	0.22316	0.00039542	0.21369		0	0	0.997335443	0.051105434		-1	0	0	0		0.18392	0.30867
550	0.000385122	1		1	0.11608	0.0010281	0.10391		0	0	1.002621643	0.051967762		-1	0	0	0		0.34404	-0.80198
551	0.000210956	1		1	0.22555	0.00093778	0.21317		0	0	1.002424494	0.057136268		-1	0	0	0		0.37645	-0.45809
552	8.43621E-05	1		1	0.20104	0.00020916	0.18907		0	0	1.001603752	0.057754734		-1	0	0	0		0.34789	0
553	7.90887E-05	1		1	0.20208	0	0.19853		1	0.0097366	0	0.0038622		-1	0	0	0		0.079823	0
554	2.63591E-06	1		2	-0.38737	0.7844	0.48645		1	2.6711	0	1.8452		1	0.99291	-0.0098953	0.61642		-1	0
555	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
556	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
557	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
558	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
559	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
560	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
561	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
562	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
563	3.16326E-05	1		2	0.0032282	0.1685	0.12957		3	-0.014232	0	-0.114		0	0	1.0745	0.075859		-0.71765	0
564	3.95414E-05	1		1	0.13069	0.003226	0.14122		0	0	0.969780344	0.083047875		-1	0	0	0		-0.074536	0
565	4.74503E-05	1		1	0.2008	0.00016056	0.1928		0	0	0.982805144	0.094567188		-1	0	0	0		0.22551	0
566	9.75461E-05	1		1	0.12591	0.0048522	0.11549		0	0	1.015984814	0.086199534		0	0	1.0024	0.10085		0.078814	0
567	0.000282192	1		1	0.16301	-0.0015874	0.13552		0	0	1.005868689	0.048758622		-1	0	0	0		0.89655	-0.983
568	0.001586272	2		1	0.29764	-0.00022699	0.27259		1	0.69689	0	0.63931		-1	0	0	0		0.515782	0
569	0.005568968	2		1	0.31507	0	0.30697		1	0.99057	-0.015771	0.94518		-1	0	0	0		0.28387	0
570	0.00367135	2		1	0.33468	0.00057979	0.33277		1	0.88886	-0.011291	0.84614		-1	0	0	0		0.15808	-0.054242
571	0.001037947	1		1	0.20762	0.0015247	0.19771		1	0.64483	0	0.59544		0	0	1.0148	0.032664		0.4364	-0.27611
572	0.003017865	2		1	0.33499	0.00068437	0.33277		1	0.82507	-0.0097086	0.77224		-1	0	0	0		0.166163	0
573	0.002555894	2		1	0.33159	0.0011749	0.32279		1	0.6677	-0.008297	0.61812		-1	0	0	0		0.293102	0
574	0.00220431	2		1	0.3124	0.00081542	0.30122		1	0.69418	-0.006313	0.64547		-1	0	0	0		0.324638	0
575	0.002325172	2		1	0.32957	0.0017781	0.31732		1	0.35112	-0.0031685	0.31452		-1	0	0	0		0.327729	0
576	0.001845924	2		1	0.32454	0.0031698	0.30773		1	0.59601	-0.0019171	0.5316		-1	0	0	0		0.310741	0
577	0.00153153	2		1	0.21169	-0.0032636	0.17992		1	0.53435	0	0.47997		-1	0	0	0		0.424233	0
578	0.000789313	1		1	0.23581	0.0017775	0.21549		0	0	1.004624824	0.047157816		-1	0	0	0		0.450287	0
579	0.000393041	1		1	0.26413	0.0051293	0.23829		0	0	0.991298851	0.050830078		-1	0	0	0		0.555834	0
580	0.00033761	1		1	0.26942	0.006261	0.24099		0	0	1.028135658	0.061858849		-1	0	0	0		0.4014	0
581	0.000213594	1		1	0.087252	0	0.062312		1	7.7393	0.031398	6.9011		-1	0	0	0		0.29629	0
582	0.00030858	1		1	0.22147	0.0042949	0.19964		0	0	1.028333666	0.062072208		-1	0	0	0		0.28294	0
583	0.000334971	1		1	0.26682	0.0057771	0.23962		0	0	1.015909077	0.053972767		-1	0	0	0		0.44892	0
584	0.000583177	1		1	0.18333	-0.002118	0.16395		0	0	0.994326208	0.036539667		-1	0	0	0		0.551101	0
585	0.000728512	1		1	0.20143	0.00028638	0.18653		1	0.7254	0	0.66637		0	0	0.9968	0.042759		0.41615	0
586	0.001381713	2		1	0.29074	0.00095074	0.26885		1	0.5539	-0.0030892	0.49381		-1	0	0	0		0.431251	0
587	0.003116582	2		1	0.29811	0.0013007	0.2781		1	0.47051	-0.0034004	0.41707		-1	0	0	0		0.421925	0
588	0.009916266	2		1	0.22219	-0.003538	0.19787		1	0.95057	-0.014882	0.89698		-1	0	0	0		0.462915	0
